tconst,primaryTitle,titleLength,numVotes,logVotes,averageRating
tt0473075,Prince of Persia: The Sands of Time,7,270711,5.432505903137485,6.6
tt0474865,A Lobster Tale,3,310,2.4913616938342726,6.0
tt0475723,Shinobi: Heart Under Blade,4,12163,4.085040706742194,6.9
tt0475944,The Covenant,2,46702,4.669335479503264,5.3
tt0477071,Premonition,1,72322,4.859270427657485,5.9
tt0477404,Through the Forest,3,176,2.24551266781415,6.6
tt0478188,King of the Lost World,5,1666,3.2216749970707688,2.4
tt0478304,The Tree of Life,4,167258,5.223386899371186,6.8
tt0478988,The Call of Cthulhu,4,7801,3.892150277901364,7.2
tt0479042,G.I. Jesus,2,116,2.0644579892269186,2.0
tt0479974,Passage to Zarahemla,3,254,2.404833716619938,5.1
tt0479997,Season of the Witch,4,90155,4.95498981771614,5.4
tt0480722,Queer FT 2,3,26,1.414973347970818,6.2
tt0481001,Under a Shipwrecked Moon,4,7,0.8450980400142568,8.6
tt0481797,Youth Without Youth,3,12936,4.111800006898345,6.2
tt0483541,"1888, el extraordinario viaje de la Santa Isabel",8,24,1.380211241711606,5.2
tt0484881,Puffball: The Devil's Eyeball,4,980,2.9912260756924947,4.3
tt0485947,Mr. Nobody,2,215150,5.3327413504185746,7.8
tt0486576,Fantastic 4: Rise of the Silver Surfer,7,249891,5.397750614987103,5.6
tt0486655,Stardust,1,253545,5.404055050522541,7.6
tt0487897,Dreamer,1,330,2.5185139398778875,7.1
tt0488712,The Big One,3,12,1.0791812460476249,6.8
tt0489210,Little Hercules in 3-D,4,489,2.6893088591236203,2.3
tt0490080,Guantanamero,1,191,2.2810333672477277,4.8
tt0494206,Attack of the Gryphon,4,1115,3.0472748673841794,3.3
tt0494238,Inkheart,1,73188,4.864439879405326,6.1
tt0495596,Tales from Earthsea,3,35080,4.545059584694003,6.4
tt0496436,White Noise 2: The Light,5,12651,4.102124855734526,5.7
tt0499549,Avatar,1,1113770,6.046795515753485,7.8
tt0499608,Tranced,1,30,1.4771212547196624,5.7
tt0756222,Art of the Devil 2,5,1395,3.144574207609616,5.9
tt0756683,The Man from Earth,4,173159,5.238445069080736,7.9
tt0758730,Aliens vs. Predator: Requiem,4,115592,5.062927778063051,4.7
tt0758742,Death Note,2,28529,4.455286549010975,7.7
tt0760329,The Water Horse,3,37656,4.575834185298543,6.4
tt0762073,Thirst,1,42404,4.62740682583779,7.1
tt0762131,Scarlet Moon,2,47,1.6720978579357175,4.1
tt0765465,The Legend of Secret Pass,5,365,2.5622928644564746,5.0
tt0770170,Black Dragon,2,14,1.146128035678238,6.2
tt0770778,King of the Avenue,4,470,2.6720978579357175,3.9
tt0772176,Christmas Story,2,3737,3.5725230978496376,7.1
tt0780461,The 4th Dimension,3,179,2.2528530309798933,5.5
tt0780653,The Wolfman,2,102404,5.010316920936679,5.8
tt0784152,Más que a nada en el mundo,7,106,2.0253058652647704,6.7
tt0792948,The Exterminating Angels,3,3020,3.4800069429571505,5.4
tt0795500,Volume 2,2,17,1.2304489213782739,7.7
tt0800320,Clash of the Titans,4,269513,5.430579718287503,5.8
tt0800369,Thor,1,742023,5.870417367028723,7.0
tt0803096,Warcraft,1,240695,5.381467068692298,6.8
tt0805526,Facing the Giants,3,15892,4.201178556383325,6.6
tt0806027,Blood: The Last Vampire,4,14421,4.158995376848309,5.3
tt0808138,Inside the Twin Towers,4,585,2.7671558660821804,7.6
tt0808265,The Ferryman,2,1826,3.2615007731982804,4.7
tt0810988,The Nines,2,32649,4.513869883891864,6.3
tt0813996,Different,1,1149,3.060320028688285,3.8
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,8,176363,5.246407477727229,5.9
tt0815178,The Life Before Her Eyes,5,13596,4.1334111559110225,6.3
tt0816462,Conan the Barbarian,3,95059,4.977993241299301,5.2
tt0823682,Emmanuelle Tango,2,10,1.0,6.9
tt0825279,20 Years After,3,1491,3.1734776434529945,3.2
tt0827498,Blood Tea and Red String,5,1127,3.0519239160461065,7.1
tt0828420,The Lords of Praxton,4,34,1.5314789170422551,6.4
tt0829150,Dracula Untold,2,176416,5.246537970799175,6.3
tt0829176,Gallowwalkers,1,7169,3.855458580386036,3.6
tt0831887,The Spirit,2,59309,4.773120601522069,4.8
tt0834001,Underworld: Rise of the Lycans,5,150645,5.177954721748205,6.6
tt0848557,Diary of the Dead,4,45741,4.660305655017877,5.6
tt0851578,Paprika,1,70487,4.8481090269365605,7.7
tt0853267,Vampire Diary,2,711,2.851869600729766,4.3
tt0857376,Gabriel,1,13614,4.133985746268579,5.6
tt0858436,Dragon,1,757,2.8790958795000727,3.0
tt0859163,The Mummy: Tomb of the Dragon Emperor,7,150259,5.176840494207405,5.2
tt0862946,Mushi-Shi: The Movie,3,1028,3.011993114659257,6.1
tt0865556,The Forbidden Kingdom,3,101096,5.004733972482256,6.6
tt0872236,Year of the Fish,4,252,2.401400540781544,6.3
tt0875155,The Weathering Continent,3,143,2.155336037465062,6.0
tt0881252,Franklin and the Turtle Lake Treasure,6,156,2.1931245983544616,5.9
tt0892763,Hansel & Gretel,3,15,1.1760912590556813,6.5
tt0893402,Franklyn,1,16825,4.2259550728960145,6.1
tt0899224,Ten Nights of Dreams,4,387,2.5877109650189114,6.4
tt0903624,The Hobbit: An Unexpected Journey,5,753505,5.877086138489012,7.8
tt0918630,Magus,1,297,2.4727564493172123,3.3
tt0926036,Around June,2,159,2.2013971243204513,5.0
tt0926084,Harry Potter and the Deathly Hallows: Part 1,8,474280,5.676034811194621,7.7
tt0926151,Mummys Island,2,133,2.123851640967086,4.0
tt0938330,Silent Hill: Revelation,3,60186,4.779495480795245,5.0
tt0938347,Virus Undead,2,720,2.8573324964312685,3.5
tt0945580,Odysseus: Voyage to the Underworld,5,698,2.843855422623161,4.3
tt0946998,Dead Time,2,894,2.951337518795918,7.0
tt0954544,A Heavenly Vintage,3,811,2.909020854211156,5.6
tt0960066,The Black Waters of Echo's Pond,6,1116,3.04766419460156,4.4
tt0961721,Butterfly Dreaming,2,113,2.0530784434834195,5.1
tt0962762,Genius Party,2,1281,3.1075491297446862,7.1
tt0963794,The Ruins,2,70137,4.845947185678508,5.9
tt0970179,Hugo,1,303579,5.48227172605231,7.5
tt0970411,City of Ember,3,62636,4.796824015438849,6.5
tt0970452,Solomon Kane,2,69050,4.83916368291465,6.1
tt0970453,Spike,1,402,2.60422605308447,3.1
tt0970519,Imagination,1,194,2.287801729930226,3.4
tt0970948,Monster Camp,2,580,2.7634279935629373,6.6
tt0974015,Justice League,2,380278,5.580101201154492,6.3
tt0978764,Sucker Punch,2,229273,5.360352913685765,6.0
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,10,140808,5.148627329927938,6.3
tt0981224,Midnight Movie,2,3903,3.5913985512812485,5.2
tt0983946,Fantasy Island,2,34744,4.540879816354173,4.9
tt0985025,Dark Floors,2,6585,3.8185557792978027,4.5
tt0988140,The Superhero,2,95,1.9777236052888478,4.3
tt0989760,Suspension,1,1292,3.1112625136590655,5.1
tt0996958,Legend of the Red Reaper,5,538,2.7307822756663893,2.1
tt1000768,Pilgrim's Progress,2,310,2.4913616938342726,6.2
tt1002563,The Young Messiah,3,3176,3.5018804937550585,5.6
tt1002567,Hansel and Gretel,3,4348,3.638289535414257,6.7
tt1003009,La leyenda de la Nahuala,5,403,2.6053050461411096,6.3
tt1003025,Under the Snow,3,106,2.0253058652647704,6.6
tt10050274,Mystified,1,19,1.2787536009528289,6.0
tt10056510,Dharma Prabhu,2,160,2.2041199826559246,4.6
tt10068544,Made in Abyss: Wandering Twilight,5,253,2.403120521175818,7.8
tt10068916,Made in Abyss: Dawn of the Deep Soul,8,1053,3.0224283711854865,8.1
tt1006929,The Other Side of the Tracks,6,680,2.832508912706236,5.1
tt10110022,Enchanted Feather,2,29,1.462397997898956,3.4
tt1014759,Alice in Wonderland,3,382138,5.58222022630328,6.4
tt10147910,The Maid,2,431,2.6344772701607315,5.6
tt10160782,Cirque du Soleil in Cinema: KURIOS - Cabinet of Curiosities,10,20,1.3010299956639813,8.2
tt1020874,Circulation,1,142,2.1522883443830563,4.0
tt10218782,The Incredible Monk,3,25,1.3979400086720377,4.8
tt10218912,As I Am,3,1204,3.0806264869218056,9.0
tt10224624,Burning Ghost,2,203,2.307496037913213,6.1
tt1023344,Outrage: Born in Terror,4,286,2.456366033129043,3.6
tt10308500,Butai Yu Yu Hakusho,4,15,1.1760912590556813,7.3
tt1031241,From Time to Time,4,4614,3.664077590185075,6.7
tt1032751,The Warrior's Way,3,25268,4.40257086822233,6.3
tt1033483,Kandisha,1,6170,3.7902851640332416,5.9
tt10337580,In Bright Axiom,3,35,1.5440680443502757,6.4
tt10340452,Birdsong,1,102,2.0086001717619175,6.5
tt1034385,Cold Skin,2,12177,4.085540306036948,6.0
tt1034415,Suspiria,1,60924,4.78478840945223,6.8
tt10349550,Rapunzel: A Princess Frozen in Time,6,48,1.6812412373755872,2.4
tt10355356,The Curse and the Covenant,5,7,0.8450980400142568,5.7
tt1038686,Legion,1,99042,4.995819401669922,5.3
tt1038988,REC,1,164860,5.217115295507684,7.4
tt10399114,A Christmas Hero,3,167,2.2227164711475833,4.7
tt1041804,The Nutcracker: The Untold Story,5,3522,3.5467893516312583,4.2
tt1043726,The Legend of Hercules,4,52444,4.719695808717456,4.2
tt10451852,Nine Days,2,314,2.496929648073215,7.2
tt10467292,A Unicorn Adventure,3,31,1.4913616938342726,5.4
tt10476682,A Christmas Carol,3,75,1.8750612633917,5.9
tt10508838,Double World,2,2723,3.4350476413399647,6.1
tt10521814,K-12,1,2314,3.3643633546157306,6.4
tt10530128,Shining Star: The Birth of New Luna-Queen,7,24,1.380211241711606,7.2
tt10539608,The Midnight Sky,3,32390,4.510410948010177,5.6
tt1055363,The Dead Matter,3,867,2.9380190974762104,3.4
tt1060249,The Legend of Drona,4,2378,3.376211850282673,2.0
tt10658198,Sanctorum,1,148,2.1702617153949575,6.1
tt10675724,The Swarm,2,29,1.462397997898956,6.2
tt10696018,Her Secret Family Killer,4,129,2.110589710299249,4.8
tt1071804,Ink,1,21018,4.322591387701336,6.9
tt1071809,The Amazing Adventures of the Living Corpse,7,230,2.361727836017593,3.5
tt1071875,Ghost Rider: Spirit of Vengeance,5,110462,5.0432129021965535,4.3
tt1072748,Winchester,1,30299,4.481428295114561,5.4
tt1075747,Jonah Hex,2,55230,4.7421750432236776,4.7
tt1076797,Djinn,1,249,2.3961993470957363,3.0
tt1079372,Midnight Chronicles,2,954,2.979548374704095,3.7
tt10798660,Wish Upon A Unicorn,4,77,1.8864907251724818,5.5
tt1079987,Whisper Island,2,77,1.8864907251724818,5.0
tt1085779,The Hole,2,22358,4.349432951816721,5.7
tt1086835,Have You Another Apple?,4,40,1.6020599913279623,7.2
tt1087860,Little King Macius,3,38,1.5797835966168101,6.2
tt10887344,Blade the Iron Cross,4,103,2.012837224705172,4.6
tt10892766,The Twilight Zone: A 60th Anniversary Celebration,7,13,1.1139433523068367,8.2
tt1096997,The Pagan Queen,3,1883,3.274850320016665,5.5
tt1097004,Justice Be Damned,3,26,1.414973347970818,4.0
tt1098327,Dragonball Evolution,2,69982,4.844986349929569,2.5
tt10984600,The last midnight chapter 2: The Wicked Die Young,9,6,0.7781512503836436,7.2
tt10990970,Ouija Craft,2,87,1.9395192526186185,3.4
tt1099212,Twilight,1,424750,5.628133387541083,5.2
tt11044354,Femalien: Cosmic Crush,3,8,0.9030899869919435,6.9
tt11107978,Brightheart,1,11,1.0413926851582251,3.0
tt11127300,Elfland,1,31,1.4913616938342726,2.2
tt1114702,A Yeti in the City,5,12,1.0791812460476249,5.5
tt1116815,Rachel's Angels,2,12,1.0791812460476249,6.9
tt11177804,Legend of Deification,3,490,2.690196080028514,6.4
tt11185162,Goblin - Das ist echt Troll,6,19,1.2787536009528289,6.3
tt1121096,Seventh Son,2,70805,4.85006392712108,5.5
tt1124374,Gnomes & Trolls: The Secret Chamber,6,671,2.826722520168992,5.0
tt1129423,Fireproof,1,21228,4.326909078957348,6.5
tt1132588,Gooby,1,732,2.864511081058392,3.0
tt11334312,The Final Level: Escaping Rancala,5,339,2.530199698203082,3.1
tt1133522,Death of the Reel,4,10,1.0,6.3
tt11343974,Fragtime,1,177,2.247973266361807,6.0
tt11390036,A Fall from Grace,4,11092,4.045009860905824,5.9
tt1139797,Let the Right One In,5,204978,5.311707251342009,7.9
tt1143913,SpaceDisco One,2,66,1.8195439355418688,6.0
tt1144884,The Final Destination,3,96576,4.9848692137594774,5.2
tt11454718,The Yin-Yang Master: Dream of Eternity,6,28,1.4471580313422192,6.1
tt1149604,"Raging Sun, Raging Sky",4,428,2.6314437690131722,5.9
tt1152398,Beastly,1,75285,4.876708454737738,5.6
tt1153546,BloodRayne: The Third Reich,4,5969,3.7759015788916743,3.0
tt1155705,20th Century Boys 1: Beginning of the End,8,2415,3.382917135087531,6.7
tt11563592,Brightheart 2: Firefly Action Brigade,5,19,1.2787536009528289,2.6
tt11617052,Undine,1,2117,3.325720858019412,6.4
tt11639190,Lucky Chan-sil,2,103,2.012837224705172,6.6
tt1165253,Dream,1,3662,3.5637183399656776,6.6
tt1170358,The Hobbit: The Desolation of Smaug,6,597820,5.776570440218725,7.8
tt1172065,Zombie Farm,2,211,2.3242824552976926,3.5
tt1179055,"My Necklace, Myself",3,13,1.1139433523068367,5.5
tt11808270,Death Files,2,413,2.615950051656401,4.7
tt1181919,20th Century Boys 3: Redemption,5,1018,3.00774777800074,6.6
tt1181920,20th Century Boys 2: The Last Hope,7,1672,3.2232362731029975,6.5
tt1185264,Freakdog,1,2713,3.433449793761596,5.0
tt1187064,Triangle,1,102290,5.009833178608563,6.9
tt1190556,Opapatika,1,498,2.6972293427597176,4.3
tt1190910,The Beacon,2,995,2.9978230807457256,4.7
tt1191111,Enter the Void,3,70519,4.8483061451252825,7.3
tt12011442,Burn the Witch,3,373,2.571708831808688,6.8
tt1201607,Harry Potter and the Deathly Hallows: Part 2,8,757879,5.879599873406431,8.1
tt12038670,Dragon Soldiers,2,181,2.2576785748691846,2.9
tt1206087,Star Trek: Operation Beta Shield,5,41,1.6127838567197355,5.4
tt1211837,Doctor Strange,2,592273,5.772521934872442,7.5
tt1212419,Hereafter,1,90151,4.954970548496837,6.4
tt1217213,Secret of the Wings,4,10598,4.0252239151783105,7.1
tt12198504,Monstrous,1,247,2.392696953259666,3.4
tt1220214,Heartless,1,9845,3.993215720474137,6.0
tt12215286,Dino Dana: The Movie,4,52,1.7160033436347992,6.1
tt12217840,The Enchanting Phantom,3,66,1.8195439355418688,5.7
tt1224378,Viy,1,5034,3.701913211212344,5.2
tt1225731,Seeking Wellness Part Four: Final Project,6,13,1.1139433523068367,8.5
tt1226681,Pontypool,1,29146,4.464578960565791,6.6
tt1227762,Aladdin,1,2778,3.4437322414015967,4.6
tt1228987,Let Me In,3,113227,5.053950000640422,7.1
tt1229819,"Jesus of Macon, Georgia",4,9,0.9542425094393249,6.4
tt1233227,Saw VI,2,101341,5.005785185452375,6.0
tt1233600,The Tree,2,77,1.8864907251724818,5.6
tt1235124,Dorian Gray,2,60562,4.782200208873481,6.3
tt1235170,The Future,2,8188,3.913177833990468,6.2
tt1235552,À L'Aventure,2,1869,3.271609301378832,5.5
tt12392662,Soul Snatcher,2,78,1.8920946026904804,7.1
tt12398350,The Swan Princess: A Royal Wedding,6,56,1.7481880270062005,5.6
tt1243946,Nephilim,1,27,1.4313637641589874,7.0
tt12441478,Earwig and the Witch,4,15,1.1760912590556813,6.3
tt1245112,[Rec]²,1,68484,4.835589118596583,6.5
tt1245468,The Wanderer in the Land of Elementalia,7,32,1.505149978319906,7.0
tt12459520,The Claus Family,3,629,2.798650645445269,5.8
tt12492578,The Real Exorcist,3,20,1.3010299956639813,5.3
tt1253859,Road to Hell,3,861,2.935003151453655,6.2
tt1253864,Immortals,1,160138,5.204494400202201,6.0
tt1258935,Dreams and Shadows,3,94,1.9731278535996986,5.3
tt1259571,The Twilight Saga: New Moon,5,264612,5.422609535299747,4.7
tt12607910,Black Is King,3,7747,3.889133555966724,5.5
tt1262406,Fading of the Cries,4,1540,3.187520720836463,3.1
tt1262945,The Tsunami Warrior,3,942,2.9740509027928774,5.7
tt1262984,Cirque du Soleil: Delirium,4,114,2.0569048513364727,6.8
tt1267297,Hercules,1,145471,5.162776424282284,6.0
tt12689526,A Choo,2,144,2.1583624920952498,5.3
tt1270761,Don't Be Afraid of the Dark,6,46855,4.670755942215133,5.6
tt1275861,Under the Mountain,3,2038,3.3092041796704077,4.9
tt1276974,Now Here,2,105,2.0211892990699383,3.5
tt12794428,Monster Hunters,2,50,1.6989700043360187,3.5
tt12849496,Guardian of the Palace,4,63,1.7993405494535817,4.4
tt1287326,The Crusaders #357: Experiment in Evil!,6,60,1.7781512503836436,7.2
tt12875782,Freaks: You're One of Us,5,4389,3.6423655808449733,5.3
tt1287876,The Echo Game,3,155,2.1903316981702914,4.2
tt1288558,Evil Dead,2,156061,5.193294385439253,6.5
tt1290472,Dragon Hunter,2,1218,3.0856472882968564,3.5
tt12922360,Dagger Kiss: Enchanted Forest,4,9,0.9542425094393249,6.9
tt1293793,Kniga masterov,2,885,2.9469432706978256,4.3
tt1297276,A Gothic Tale,3,24,1.380211241711606,6.1
tt1298554,Eva,1,9560,3.9804578922761,6.7
tt1298650,Pirates of the Caribbean: On Stranger Tides,7,478691,5.6800552622697476,6.6
tt13015496,Archaon: The Halloween Summoning,4,102,2.0086001717619175,2.2
tt1303814,"Turning Point, Graf Zeppelin",4,9,0.9542425094393249,8.3
tt1303902,Someone's Knocking at the Door,5,1361,3.133858125203335,4.0
tt1305766,Bloodborn,1,104,2.0170333392987803,6.2
tt1313257,Seeking Wellness: Suffering Through Four Movements,6,31,1.4913616938342726,7.3
tt1315924,Reencarnación: Una historia de amor,5,42,1.6232492903979006,4.9
tt1316088,The Way of Snow,4,11,1.0413926851582251,8.3
tt1316408,Bullet for Breakfast,3,18,1.255272505103306,8.4
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,8,222934,5.348176308436873,4.9
tt1326218,Finale,1,353,2.5477747053878224,3.6
tt1326957,Out of the Fog,4,14,1.146128035678238,4.6
tt1329350,Gathering of Heroes: Legend of the Seven Swords,8,63,1.7993405494535817,4.3
tt1335975,47 Ronin,2,145279,5.162202841804924,6.3
tt1337566,Wake-Up Callz,2,13,1.1139433523068367,4.5
tt1339065,The Chosen One,3,36,1.5563025007672873,4.4
tt1339163,Scars of Youth,3,18,1.255272505103306,3.9
tt1339195,Welcome to Reality,3,19,1.2787536009528289,7.2
tt1339307,Hellbinders,1,565,2.7520484478194387,3.8
tt1339493,Rotkäppchen: The Blood of Red Riding Hood,7,108,2.03342375548695,3.5
tt1340689,Very Little Time,3,15,1.1760912590556813,6.1
tt1342403,Toys in the Attic,4,640,2.806179973983887,6.2
tt1347027,The Crow: Purgatory 2,4,11,1.0413926851582251,3.8
tt1347280,Pendragon: Sword of His Father,5,300,2.4771212547196626,3.9
tt1350510,Strawberry Cliff,2,36,1.5563025007672873,4.3
tt1351685,Jack the Giant Slayer,4,131191,5.117904042475577,6.2
tt1352361,Cigarette Girl,2,35,1.5440680443502757,5.7
tt1355630,If I Stay,3,115377,5.062119242367104,6.7
tt1365519,Tomb Raider,2,189258,5.277054246335508,6.3
tt1368440,Branded,1,8790,3.9439888750737717,4.7
tt1368989,Prometheus Triumphant,2,72,1.8573324964312685,5.0
tt1371630,Air Doll,2,6148,3.7887338588277073,6.9
tt1374992,Upside Down,2,69177,4.8399617240313875,6.4
tt1376205,Jimmy,1,333,2.5224442335063197,6.1
tt1376213,The Adventurer: The Curse of the Midas Box,8,5988,3.777281791671015,5.5
tt1383711,Tales of the Valley of the Wind,7,22,1.3424226808222062,4.7
tt1385680,Warrior's End,2,28,1.4471580313422192,7.4
tt1386697,Suicide Squad,2,596439,5.775566033390996,6.0
tt1390539,The Lost Medallion: The Adventures of Billy Stone,8,1606,3.205745540942662,4.8
tt1391092,Marwencol,1,3405,3.532117116248804,7.6
tt1391851,Reincarnation,1,34,1.5314789170422551,6.0
tt1396221,Passion Play,2,7309,3.863857961883973,4.6
tt1401143,Rare Exports,2,26644,4.425599424984822,6.7
tt1401621,A Boy Called Po,4,772,2.887617300335736,6.6
tt1403210,Orgy of the Damned,4,169,2.2278867046136734,4.2
tt1403241,Wolves,1,8206,3.914131512630894,5.3
tt1403862,Sinbad: The Fifth Voyage,4,4441,3.647480773173676,5.2
tt1407049,Altitude,1,9812,3.991757539534348,4.8
tt1407065,The Moth Diaries,3,6280,3.797959643737196,4.9
tt1410295,Beauty and the Beast,4,1612,3.2073650374690716,3.1
tt1413220,R.P.G.,1,7,0.8450980400142568,5.4
tt1418377,"I, Frankenstein",2,78111,4.89271219780697,5.1
tt1420558,Melancholie der Engel,3,926,2.966610986681934,3.5
tt1422674,Ju-on: Black Ghost,3,1563,3.193958978019187,5.3
tt1422675,Ju-on: White Ghost,3,1995,3.299942900022767,6.0
tt1423469,W the Movie,3,20,1.3010299956639813,5.2
tt1424366,Nymph,1,493,2.69284691927723,6.3
tt1428538,Hansel & Gretel: Witch Hunters,5,194127,5.288085943093289,6.1
tt1430116,Hellgate,1,739,2.8686444383948255,4.5
tt1433331,Psychotropica,1,42,1.6232492903979006,6.3
tt1437357,Faust,1,5110,3.708420900134713,6.6
tt1438254,Charlie St. Cloud,3,58439,4.766702775739369,6.4
tt1442567,Adam,1,13,1.1139433523068367,7.5
tt1444331,The Incubus,2,58,1.7634279935629373,4.0
tt1444696,Nancy Barry's Big Case,4,9,0.9542425094393249,5.9
tt1447500,Magadheera,1,18006,4.255417245808497,7.7
tt1454592,End,1,7,0.8450980400142568,7.1
tt1454723,The Lower Circle,3,5,0.6989700043360189,7.6
tt1458902,2050,1,615,2.788875115775417,3.6
tt1462757,The Ghostmaker,2,2124,3.3271545124094315,4.9
tt1464539,House of Last Things,4,3679,3.565729787831127,5.7
tt1467299,Blade of the Phantom Master,5,326,2.513217600067939,6.3
tt1468387,What If...,2,2522,3.401745082237063,6.4
